rank_date,rank_position,bvid,aid,title,author,category,duration,view_count,danmaku_count,reply_count,like_count,coin_count,favorite_count,share_count,pubdate,video_url,cover_url
2026-06-05,2026-06-05 22:36:08,65,BV1NoVm62EFd,116684715197497,金库测金，海峡测雷，万税爷进军测评赛道？,麻薯波比呀,社科·法律·心理,知识,124,1010,1155904,2333,2487,69559,7224,7238,771,1780479745,https://www.bilibili.com/video/BV1NoVm62EFd,http://i2.hdslb.com/bfs/archive/d200d3f215d8a9d6eb13923af38007a3d0ff34b4.jpg
2026-06-05,2026-06-05 22:36:08,66,BV11DVo6rEo7,116674850196476,🐱穷鬼气球,竹内有虫,综合,综合,27,40,1099519,564,3982,138825,8490,41033,22746,1780317192,https://www.bilibili.com/video/BV11DVo6rEo7,http://i0.hdslb.com/bfs/archive/c914f8432580c402c9749aca8e6fa9efa26eedbb.jpg
2026-06-05,2026-06-05 22:36:08,67,BV1CYVy6vETT,116682852929454,【IGN】《战神：劳菲（God of War Laufey）》深度玩法演示 |  State of Play,IGN中国,单机游戏,游戏,17,1425,1629656,12954,15239,35639,10837,10630,42916,1780440137,https://www.bilibili.com/video/BV1CYVy6vETT,http://i1.hdslb.com/bfs/archive/a78c73d63af672d1dcaa84b7a8dabdb7c59cd0ab.jpg
2026-06-05,2026-06-05 22:36:08,68,BV1ps796qErr,116685822560107,谁在等谁的出现,为了我活下去,综合,综合,27,36,480519,246,1417,144607,7338,22565,1766,1780484521,https://www.bilibili.com/video/BV1ps796qErr,http://i1.hdslb.com/bfs/archive/49a476c711b1d61ec7ffa37684a398ddb857435a.jpg
2026-06-05,2026-06-05 22:36:08,69,BV1JKEw6QEw9,116691509970719,我读了你们的评论 把阎王召唤出来了T_T,汤木檀泽,日常,生活,21,959,1227052,1178,1354,81044,4408,9685,376,1780571268,https://www.bilibili.com/video/BV1JKEw6QEw9,http://i1.hdslb.com/bfs/archive/0b6c7ccb214b6211a4cf9a8741eb473536e42587.jpg
2026-06-05,2026-06-05 22:36:08,70,BV1WBVZ6zEZF,116674262997815,朋克的扑满完整版！六一变身巴啦啦小魔丸！,辉泰廊大王,音乐现场,音乐,29,87,1003412,281,1883,118981,20466,26792,5560,1780309712,https://www.bilibili.com/video/BV1WBVZ6zEZF,http://i1.hdslb.com/bfs/archive/7b6177df7c5730719e6e85670d645595c6ff940e.jpg
2026-06-05,2026-06-05 22:36:08,71,BV1xWG16qEBn,116644936422865,我打孔子，真的假的？,自动鬼畜中的WZ,鬼畜调教,鬼畜,22,281,3291612,2663,6541,153480,7091,29698,6686,1780286400,https://www.bilibili.com/video/BV1xWG16qEBn,http://i2.hdslb.com/bfs/archive/5395cba11bd2f2864886c0fa2c3962deef4570e3.jpg
2026-06-05,2026-06-05 22:36:08,72,BV1Nk7X6TEnq,116686023955827,半个小孩，全部的妈妈,超级猫猫兽,同人·手书,动画,47,483,865468,1426,4256,90233,14377,33766,3587,1780487705,https://www.bilibili.com/video/BV1Nk7X6TEnq,http://i0.hdslb.com/bfs/archive/25cb3d6f6dd951590c71a8ea993463455554b0c6.jpg
2026-06-05,2026-06-05 22:36:08,73,BV1dFV66rEwZ,116679463929983,"""这一刻，他简直正的发邪""",wrizedm,影视剪辑,影视,183,115,1350568,282,638,99825,4493,19022,1437,1780387590,https://www.bilibili.com/video/BV1dFV66rEwZ,http://i1.hdslb.com/bfs/archive/0d76efe5941248b388135046493c78dbb702e210.jpg
2026-06-05,2026-06-05 22:36:08,74,BV17pVC6WECy,116681544304592,带良子和花胖在华哥训练营偷吃，闷子、板面、大肠都安排上,俞涛不光会做九转大肠,美食记录,美食,215,247,1541806,917,2391,72774,1738,4470,2692,1780455600,https://www.bilibili.com/video/BV17pVC6WECy,http://i1.hdslb.com/bfs/archive/ecf1293c7f3c2f89f52a51e5ad0ce5201f1be340.jpg
2026-06-05,2026-06-05 22:36:08,75,BV1edV26tEsB,116685654722666,复仇整蛊！蛋黄派伪装摄影师突袭周深，几秒就被识破？,记录生活的蛋黄派,美食测评,美食,213,556,1551108,6444,2542,74224,25389,27092,3385,1780565400,https://www.bilibili.com/video/BV1edV26tEsB,http://i2.hdslb.com/bfs/archive/a16b60bc03719059e3218dee538877f554f3f9b4.jpg
2026-06-05,2026-06-05 22:36:08,76,BV1L7Ew65ETv,116691124098703,我养护的石拱桥，已经被国家收录为不可移动文物！,抓紧长长长呀,三农,生活,251,604,989402,811,1599,77209,4420,4603,291,1780565746,https://www.bilibili.com/video/BV1L7Ew65ETv,http://i1.hdslb.com/bfs/archive/56f52737bc566db19c5316ccdcc3b87cc81709e0.jpg
2026-06-05,2026-06-05 22:36:08,77,BV1pDV86oE6S,116657217344637,热烈欢迎薛凯琪！工作之余，Fiona会带哪些让自己感到快乐的东西呢～（录完这期脑海里都是Fifi的笑声,papi酱,短片,动画,256,2017,550030,6878,2784,66200,26471,8544,3907,1780632000,https://www.bilibili.com/video/BV1pDV86oE6S,http://i2.hdslb.com/bfs/archive/032f4048d6f94c465fc10972289999cf79f2572f.jpg
2026-06-05,2026-06-05 22:36:08,78,BV1TL796CE52,116685721830606,歌剧老师锐评韩娱BLACKPINK  JYP & MAMAOO Red Velvet TWICE,铁豆钢蛋,乐评盘点,音乐,243,3086,827130,21108,10521,42879,18613,7404,2464,1780483444,https://www.bilibili.com/video/BV1TL796CE52,http://i1.hdslb.com/bfs/archive/ab6356296c8f9523a858fc15dd4a808fbc51b773.jpg
2026-06-05,2026-06-05 22:36:08,79,BV1idV26bE2E,116685654921483,宗元舞2.0紧绷之人3,是柳宗元,电子竞技,游戏,171,51,1117279,354,860,126287,2652,15947,2485,1780481914,https://www.bilibili.com/video/BV1idV26bE2E,http://i2.hdslb.com/bfs/archive/395efa2aefe284345f5e64ce17985d0467cd2247.jpg
2026-06-05,2026-06-05 22:36:08,80,BV1nsVf6ME6Q,116675974335267,起初我一直以为“霸总”只是大家对王心凌站哥站姐的爱称…,王心凌FM,音乐现场,音乐,29,42,3313605,520,2977,207127,2163,7310,1760,1780334311,https://www.bilibili.com/video/BV1nsVf6ME6Q,http://i1.hdslb.com/bfs/archive/577514b0c4adb075d9561dda563e0b33c2cc9b1e.jpg
2026-06-05,2026-06-05 22:36:08,81,BV1797X6ZEvW,116686158038804,真跳60分钟，天台暴晒也算时间哦,矮乐多Aliga,日常,生活,21,3639,743598,918,1298,44590,8730,15717,1600,1780490050,https://www.bilibili.com/video/BV1797X6ZEvW,http://i0.hdslb.com/bfs/archive/51a11a46ff9c8a78cf19a5444bd1f18bb0099c9d.jpg
2026-06-05,2026-06-05 22:36:08,82,BV1y8Vk6fEwn,116682047625847,【速凌宇宙】第十九集：哈基蜂化身哈夫克安保队长？？准备摇人？,高司令-速凌电竞,单机游戏,游戏,17,582,1980777,4683,1325,100106,13814,81398,949,1780459200,https://www.bilibili.com/video/BV1y8Vk6fEwn,http://i0.hdslb.com/bfs/archive/2e5bf49a8947806e05fb8970a421bd94a8a6e7b6.jpg
2026-06-05,2026-06-05 22:36:08,83,BV1rMVz67EMs,116679967312875,开关灯木头人挑战！,酱油白米饭原创,小剧场,娱乐,85,99,2433512,388,624,95892,1702,23948,2814,1780395433,https://www.bilibili.com/video/BV1rMVz67EMs,http://i0.hdslb.com/bfs/archive/b909eaaf95648e5156635c9c1afd57ac6da69f64.jpg
2026-06-05,2026-06-05 22:36:08,84,BV11BVU6mEUe,116669431157836,做了一把千机伞，能变十三个形态的那种｜最强的武器一定是自制的,o小庄o,仿妆cos,时尚,252,172,3397055,1438,3966,168256,59256,54065,12699,1780234512,https://www.bilibili.com/video/BV11BVU6mEUe,http://i0.hdslb.com/bfs/archive/b0de098d43f32c720b593ef44a69ca1be9cccb90.jpg
2026-06-05,2026-06-05 22:36:08,85,BV1MqVr6KEf6,116680554449914,突围吧少年！微光汇聚，用爱照亮向新的路,暗区突围,短片,动画,256,350,508055,2778,2776,70193,31581,22613,2751,1780404296,https://www.bilibili.com/video/BV1MqVr6KEf6,http://i2.hdslb.com/bfs/archive/0c7b730014db6386c174f304fbac32bdd71c4447.jpg
2026-06-05,2026-06-05 22:36:08,86,BV1iQV26cEfX,116685436618474,东北下岗三十年后，我看见了普通人的生活,十七岁歌手想打中单,出行,生活,250,3132,920678,2810,4170,35901,9644,13470,3400,1780479467,https://www.bilibili.com/video/BV1iQV26cEfX,http://i2.hdslb.com/bfs/archive/336087b59dbbf943701843cf5d3dfee77ef315e9.jpg
2026-06-05,2026-06-05 22:36:08,87,BV1pAVz6DEDB,116679816252276,马尔代夫潜水事故，5人洞穴潜水6人遇难,神秘园,影视杂谈,影视,182,812,1626613,7150,4976,73892,9258,13573,6003,1780398000,https://www.bilibili.com/video/BV1pAVz6DEDB,http://i1.hdslb.com/bfs/archive/141ade135f39736a342786a14b07bd965e1ba300.jpg
2026-06-05,2026-06-05 22:36:08,88,BV1dCV66GEgM,116680873280095,《明日方舟：终末地》干员叙事 [弭弗：煞星],明日方舟终末地,手机游戏,游戏,172,637,1038488,3797,8114,43141,10198,6375,4969,1780457400,https://www.bilibili.com/video/BV1dCV66GEgM,http://i1.hdslb.com/bfs/archive/033ff148a9ed8d3736243342bbb59dbe14cbc0ee.jpg
2026-06-05,2026-06-05 22:36:08,89,BV1DyVm6REs8,116685117982770,Oi，今天跟老舅争锋相对！！,花小龙oy,健身,运动,164,218,942371,656,1380,68721,2808,2654,1242,1780473800,https://www.bilibili.com/video/BV1DyVm6REs8,http://i0.hdslb.com/bfs/archive/56fe0a9ea6c893cba847452a26b23804912df627.jpg
2026-06-05,2026-06-05 22:36:08,90,BV16NVZ6wEZw,116674430768725,“少女暴君”翻《荣耀向我俯首》法语完整版！,芋泥脑袋邹十八,翻唱,音乐,31,159,1365073,270,1059,122846,14693,44415,2604,1780310639,https://www.bilibili.com/video/BV16NVZ6wEZw,http://i2.hdslb.com/bfs/archive/60aebd868808697e36d33ea7c801ce8f7fafcec3.jpg
2026-06-05,2026-06-05 22:36:08,91,BV1aUVB6cE4P,116680185353959,说个事儿,麦片是只小金毛,社科·法律·心理,知识,124,411,511259,3137,3730,65817,24093,8515,5959,1780398768,https://www.bilibili.com/video/BV1aUVB6cE4P,http://i1.hdslb.com/bfs/archive/6d8fa2c40f1dd5d4be4980602da4f1c6fd72ca5b.jpg
2026-06-05,2026-06-05 22:36:08,92,BV1bL796CEpe,116685721899286,如果我来挑战拍华语地区的经典MV风格？这一期是粉丝投稿哦！,李如儒也是李蠕蠕,小剧场,娱乐,85,159,991981,973,779,67126,6153,3696,751,1780483280,https://www.bilibili.com/video/BV1bL796CEpe,http://i2.hdslb.com/bfs/archive/6305a2e9ddc370f1b9e15ba5265e209ff8ea0438.jpg
2026-06-05,2026-06-05 22:36:08,93,BV1XS796JETP,116687701545253,"""见过花开就好 何必在意花为谁开""19.0",我爱吃派大星,音乐综合,音乐,130,163,1010371,488,881,57461,380,6481,213,1780532400,https://www.bilibili.com/video/BV1XS796JETP,http://i1.hdslb.com/bfs/archive/29288eae5b7e0f9e2243fa9682885eab8981887d.jpg
2026-06-05,2026-06-05 22:36:08,94,BV1nWVm6uEqb,116685285624503,我吃牛瘪火锅 结果买错牛胃了,张离谱Dreams,搞笑,娱乐,138,97,1135810,630,1588,67773,1057,19388,5552,1780476405,https://www.bilibili.com/video/BV1nWVm6uEqb,http://i0.hdslb.com/bfs/archive/6f4f02f224993a1933f3e515e84d84edb5ca3808.jpg
2026-06-05,2026-06-05 22:36:08,95,BV1aDV66qEyT,116680990661162,我去，还有第二….3456关,柒玖动漫柒柒游电竞,同人·手书,动画,47,138,1403758,321,492,76181,1848,34066,860,1780410708,https://www.bilibili.com/video/BV1aDV66qEyT,http://i2.hdslb.com/bfs/archive/b6087ce4f978b2d28e73bd505c619558334e107b.jpg
2026-06-05,2026-06-05 22:36:08,96,BV1xn796gEwT,116685872890580,别的嘉豪：黑客股票 我们班嘉豪：暗网共济会光明会，就很，你们懂吧？,一棵一棵,搞笑,娱乐,138,366,965674,2590,3676,41069,1889,6355,2215,1780485487,https://www.bilibili.com/video/BV1xn796gEwT,http://i0.hdslb.com/bfs/archive/31333f127ed869429907d909fda0340e558a32d1.jpg
2026-06-05,2026-06-05 22:36:08,97,BV1gWVd6GEna,116673323603460,期末到了，你们寝室准备好应对之策了吗,灵霖七,日常,生活,21,200,1865305,1251,2000,86953,14212,16783,6328,1780293767,https://www.bilibili.com/video/BV1gWVd6GEna,http://i0.hdslb.com/bfs/archive/d0a8e406e4231a2cad0caefda83bab3276dc8059.jpg
2026-06-05,2026-06-05 22:36:08,98,BV17SVZ6wEy1,116673877116037,除草届来了个无关紧要的人,菜鸡罢了呀,搞笑,娱乐,138,347,1614015,1902,4179,48552,901,3639,387,1780388700,https://www.bilibili.com/video/BV17SVZ6wEy1,http://i1.hdslb.com/bfs/archive/b8d02a39fcb647a1cbae31ad3eafc1999cc2cbea.jpg
2026-06-05,2026-06-05 22:36:08,99,BV1g2Vm6WETv,116685101074131,千万级大场面的廉价拍摄方式！别人狠砸半个亿，你十几万就搞定了？,电影冷知识,影视杂谈,影视,182,233,1872447,531,498,75904,1009,11147,238,1780473686,https://www.bilibili.com/video/BV1g2Vm6WETv,http://i1.hdslb.com/bfs/archive/bd09f94ce358a832099b4c95f00ad4c4ae832d4d.jpg
2026-06-05,2026-06-05 22:36:08,100,BV1ZTV26cEeq,116684044110381,陶勇：做近视手术，其实是“掩耳盗铃”,北京青年x壹次访谈录,综艺,综艺,71,779,626608,602,2667,19360,5443,18057,9588,1780480800,https://www.bilibili.com/video/BV1ZTV26cEeq,http://i2.hdslb.com/bfs/archive/59f98d99bc703febc4b1f35ea244bb2027ccb6e2.jpg
